webbutvecklare,Hyper Valley,Stockholm,"Vi erbjuder dig möjligheten att få vara med och utveckla spännande interna projekt tillsammans med ett sammansvetsat team, och även utveckla externa projekt till några av Sveriges tyngsta aktörer.
Du måste
Ha ett stort intresse för webbutveckling
Ha mycket goda kunskaper inom HTML, CSS och JavaScript
Vara mycket välbekant med en rad olika programmeringsspråk
Ha god förmåga i såväl tal som skrift i både svenska och engelska
Du bör
Ha flera års erfarenhet av att arbeta med webbprojekt
Vara en social och utåtriktad person som tycker om att arbeta tillsammans med andra
Ha erfarenhet av att arbeta med mobila webblösningar och responsiv design
Meriterande
Erfarenhet av plattformen node.js
Erfarenhet av ramverk som Phalcon, Laravel, Express eller Ember, Angular och React
Erfarenhet av Neo4j och/eller redis",https://se.indeed.com/viewjob?from=appsharedroid&jk=f63ff34e63111635
Webbutvecklare,AFRY,Malmö,"Jobbeskrivning
Vi fortsätter växa och vill nu utöka vårt team med fler engagerade kollegor inom webb.
Som konsult hos oss samarbetar du med ditt team för att hitta de bästa lösningarna utefter våra kunders behov. På AFRY jobbar vi med alla möjliga branscher och erbjuder dig spännande och roliga utmaningar där du både som person och utvecklare kan fortsätta växa och utvecklas.
Du kommer att trivas hos oss om du är en naturlig problemlösare med passion för kod. Laget före jaget och du tror på att ett bra lagarbete är nyckeln till framgång likväl som att det är naturligt att inkludera, stötta och utmana varandras tankar och idéer för att gemensamt komma fram till den bästa lösningen. Du håller dig ajour inom ditt område och är inte rädd för att prova nya lösningar, trots att det ibland blir mer av en lärdom än en lösning.
Kvalifikationer
Vi lägger stor vikt vid dina personliga egenskaper och vi vet att du kommer trivas hos oss om du är en prestigelös person med fokus på långsiktighet och kvalitet. För att lyckas i denna roll behöver du vara nyfiken och öppen för att lära dig nya saker, du kommer nämligen ingå i ett engagerat team där ömsesidigt utbyte av kunskaper sker dagligdags. Vår förhoppning är att du ska lära dig lika mycket av oss som vi kommer att göra av dig.
Vi söker dig som har minst 3 års arbetslivserfarenhet av webbutveckling, programmering och implementering av gränssnitt med hjälp av Javascript, HTML5, CSS. Du brinner för användarvänliga gränssnitt och har erfarenhet av responsive design samt test och verifiering av webbappar.
Kvalifikationer:
Minst tre års arbetslivserfarenhet av utveckling i javascript
Talar flytande svenska och engelska
Meriterande:
UX/UI design (Material Design, Bootstrap eller liknande)
NodeJS, React, Vue, Angular, TypeScript eller liknande
Xtreme Programming
Cross-platform applications
Cloud (AWS, GCP, Azure)
Företagsbeskrivning
AFRY är ett ledande europeiskt företag med global räckvidd inom teknik, design och rådgivning. Vi accelererar omställningen mot ett hållbart samhälle.
Vi är 17 000 hängivna experter inom infrastruktur, industri, energi och digitalisering, som skapar hållbara lösningar för kommande generationer.
Ytterligare information
OBS! Vi tar ej emot ansökningar via mail.
Kontakt för frågor:

Dick Max-Hansen

Section Manager - Digital Solutions
dick.maxhansen@afry.com
Sista ansökningsdag: 13 maj 2022
AFRY is committed to creating an inclusive & diverse environment and we are actively looking for qualified candidates irrespective of gender, gender identity, sexual orientation, ethnicity, religion, disability, or age. You will be part of a global and diverse company where our differences are our strengths. Join us to accelerate the transition towards a sustainable society.",https://se.indeed.com/viewjob?from=appsharedroid&jk=e1e01bff233eca1f
Webbutvecklare,Knowit Sweden,211 19 Malmö,"
  Knowit Experience i Malmö fortsätter växa och vi letar efter dig som vill hänga med på resan! Har du jobbat några år med utveckling och tycker e-handel verkar vara ett spännande område att fortsätta din karriär inom? Då har du verkligen kommit till rätt ställe. Välkommen till oss!
   Här välkomnas du av ett härligt gäng som bär på stor passion för e-handel. Vi jobbar både med inhouse-projekt såväl som spännande uppdrag ute hos våra kunder. Vissa av oss jobbar med fokus på frontendutveckling (React, Typescript, HTML/CSS), andra med backendutveckling (.Net, Node.js) och vissa av oss gör lite både och. Vad brinner du för?
   Möt en av våra konsultchefer, Edin, som kommer bli din framtida stöttepelare. Han beskriver oss och sig själv lite såhär: ""Jag jobbar och lever efter tesen att om vi inte utvecklas så avvecklas vi. Vi har kul ihop på jobbet och växer tillsammans. Kundens problem är vår lösning. Vi är ett tight team som växer snabbt och som tar sig an nya utmaningar och delar med oss av erfarenheten. Jag ska se till att stötta dig i min roll som din kollega och medarbetare med det du behöver""
   Om dig
   För att lyckas i rollen tror vi att du har några års erfarenhet inom ovanstående språk och ramverk. Vi tror också att du tycker det är riktigt roligt att labba med nya tekniker och sätta dig in i roliga kundprojekt. Här finns det stor möjlighet att jobba kundnära och utvecklas (och utveckla) tillsammans med dina kollegor.
   Som det säkert inte undgått hittills, så jobbar vi med stort fokus på e-handelslösningar. Därför är det starkt meriterande om du har erfarenhet av Episerver/Optimizely, Litium eller andra e-handelsplattformar. Även en bakgrund inom inRiver PIM är ett plus. Våra kunder och kollegor pratar både svenska och engelska, därför ser vi gärna att du behärskar båda språken.
   Vad du kan förvänta dig 
  Vi både stöttar, uppmuntrar och lär av varandra dagligen. Vi är ett bolag som alltid strävar efter att bli bättre, och det blir vi genom att värdesätta initiativ och ge varje medarbetare chans till att växa hos oss. Något som är lika viktigt för oss är att du som medarbetare har möjlighet att kombinera arbete och fritid.
   Vi sitter på tre våningar i nyrenoverade lokaler på Stortorget med en fantastisk takterass med utsikt över hela staden och sundet. Vi har precis börjat komma tillbaka till kontoret mer och mer, och som vi har längtat!
   Vi erbjuder dig en snabbrörlig, rolig och inspirerande arbetsplats där vi löser svåra problem tillsammans genom att vara ett oslagbart team. Hos oss erbjuds du en trygg anställning med generösa hälso- och friskvårdsbidrag samt pensions- och försäkringsförmåner. Vi jobbar hårt med jämställdhet, miljö och hållbarhet och vi är stolta och glada över att både vara klimatneutrala och det mest jämställda börsnoterade bolaget.
   En digital fullservicebyrå med kreativ höjd och tekniskt djup På Knowit Experience i Malmö är vi ca 55 medarbetare och är en del av affärsområdet Experience. Vi är totalt 900 experter inom digital kommunikation, webb och e-handel. Vi hjälper våra kunder genom att leverera specialistkompetens i hela kundresan; från strategi och koncept till design, analys, digital marknadsföring, PIM- och CRM-system samt utveckling av mobila lösningar, webb och e-handel.
   Ansökan Vi använder analyser i rekryteringsprocessen för att säkerställa en rättvis bedömning av dig som kandidat och ha ett kompetensbaserat urval. Vi arbetar med löpande urval, så varmt välkommen att söka tjänsten redan idag!
   Har du frågor om tjänsten? Välkommen att kontakta Edin Turcinhodzic (konsultchef) 073-544 64 93 eller Elin Zahlander (rekryterare) 073 656 35 75.
   Friends of Knowit Var det här jobbet inte riktigt din kopp te? Eller kanske inte tedags just nu bara? Häng då på i Friends of Knowit istället för att få info om nyheter och aktuella events hos oss – no strings attached – bara enkel vänskap!
 ",https://se.indeed.com/viewjob?from=appsharedroid&jk=1b34a87fe0df7fe8
Webbutvecklare - Django / React,Personalkollen,Linköping,"För att möta efterfrågan från befintliga och nya kunder söker vi nu ytterligare en utvecklare till vårt kontor i Linköping. Tillträde 1 november eller enligt överenskommelse.
Om tjänsten
Som utvecklare hos oss är du direkt delaktig i utvecklingen av vår produkt som varje dag hjälper tiotusentals personer till en bättre vardag på sina arbetsplatser.
Du kommer att arbeta brett med allt från front-end till back-end och systemadministration samt tillhörande automatiserade tester. Vi är övertygade om att man arbetar effektivare och att slutresultatet blir bättre när man har kontroll och ansvar över hela kedjan. Arbetet sker i korta iterationer och vi släpper dagligen förbättringar och buggfixar.
När det kommer till teknik ligger vi i framkant med den senaste tekniken samtidigt som vi har djup respekt för beprövade och stabila verktyg. Vi deltar i internationella konferenser och lokala meetup-grupper. Vi älskar öppen källkod och är engagerade i olika projekt. Vi släpper verktyg som vi har utvecklat, sponsrar olika projekt och konferenser.
Om Personalkollen
Personalkollen bygger ett modernt och internetbaserat personal- och lönesystem. Vi är en utmanare i en bransch där användarvänlighet, innovation och modern teknik inte är vardagsmat.
Vi är ett litet produktbolag där det är nära mellan utveckling, sälj och support. På Personalkollen strävar vi efter långsiktighet i det mesta vi gör. När det kommer till teknik tycker vi att det är viktigt med automatisering av infrastruktur och testning.
Personalkollen är ett lönsamt företag som växer organiskt. Vi värnar om våra kunder och har bland annat valt att inte ha några uppstartsavgifter, extra kostnader för support eller bindningstider. Vi växer snabbt och har de senaste åren blivit utnämnda till Gasellföretag av Dagens Industri. Tillväxten fortsätter snabbare än någonsin. Vi kan erbjuda en resa där både du och Personalkollen kommer att växa!
Arbetsuppgifter
Utveckling av nya funktioner med automatiserade tester.
Underhåll och automatisering av vår infrastruktur.
Övervakning av system och buggfixar (vi turas om).
Avstämningar och felsökning tillsammans med supportmedarbetare.
Om dig
Du är förmodligen högskoleutbildad inom mjukvaruutveckling, men det är inget krav.
Du känner dig bekväm i Linux-baserade miljöer.
Du har förståelse för hur internet och underliggande protokoll som HTTP, DNS och SMTP fungerar.
Du har erfarenhet av företagande, ekonomi, bokföring eller löner. Det är inget krav men meriterande.
Du är ansvarstagande och får saker gjorda.
Du är nyfiken. Om något verkar konstigt gräver du ner dig tills du har hittat grundproblemet.
Några av de tekniker som vi använder
Den viktigaste egenskapen för oss är att du är van att sätta dig in i och lära dig nya programmeringsspråk, verktyg och tekniker. Det är meriterande om du har arbetat med dessa tidigare: Amazon Web Services (EC2, RDS, S3), Capacitor/Cordova, Celery, Django, Docker, Git, JavaScript, Linux (Debian), PostgreSQL, Python, React, Redis, SaltStack, Selenium/Webdriver, TypeScript.
Anställning
Tjänsten är heltid med tillsvidareanställning med 6 månader provanställning vid vårt kontor i Linköping. Urval sker löpande. Tillträdesdag och lön enligt överenskommelse.
Var det dig som vi beskrev ovan?
Tycker du att vi låter som ett intressant företag att arbeta hos? Tveka då inte att söka!
Berätta om dig själv och varför du tror att du skulle passa hos oss i din ansökan. Bifoga kodexempel eller länk ett projekt som du är stolt över. Det kan t.ex. vara ett hobbyprojekt eller ett bidrag till ett projekt med öppen källkod.
Skicka din ansökan eller frågor om tjänsten till jobba@personalkollen.se.",https://se.indeed.com/viewjob?from=appsharedroid&jk=7f5961dca447c7fa
Webbutvecklare C#/.NET och JavaScript,Accigo,111 44 StockholmDistans,"Nu söker vi en ny kollega med kompetens inom C/.NET och JavaScript till rollen som fullstack-utvecklare! Du ser vad som behöver göras och är bekväm med att ta egna initiativ. Dessutom älskar du att arbeta ihop med härliga kollegor. Stämmer detta in på dig? Då hoppas vi att du ansöker så att vi får chans att prata mer!
Vad ingår i jobbet som webbutvecklare på Accigo?
Som fullstack-utvecklare på Accigo behärskar du självklart både backend- och frontend för att utveckla IT-lösningar åt våra kunder. En del av ditt arbete kommer vara att utveckla olika webbtjänster och öka användarvänligheten i systemet. Du kommer även att utveckla och underhålla befintliga kundlösningar i förvaltningsåtaganden. Rollen är dynamisk och bjuder på variationsrika och spännande tekniska utmaningar med stora möjligheter att utveckla dina kunskaper och bredda din erfarenhet utifrån dina egna ambitioner.
I jobbet ingår till exempel att:

Skapa och utveckla webbapplikationer och -tjänster
Designa och skapa kundlösningar i Microsoft Azure
Skapa API:er och fasader för integrationer
Samarbeta med kunder och kollegor
Kunskaper du bör behärska
Tillsammans med dina kollegor kommer du att utveckla och förvalta våra kunders lösningar i olika projektleveranser och förvaltningsåtaganden.
Vi vill att du:

har jobbat med webbutveckling baserad på C/.Net/.NetCore
har erfarenhet av att jobba med React, Angular eller liknande javascript-ramverk
tycker om och har erfarenhet av att bygga komplexa lösningar med fokus på logik
är van att jobba i agil scrum-process
har erfarenhet att jobba med relationsdatabaser
Det är meriterande om du dessutom har:
erfarenhet att jobba med dokumentdatabaser (t.ex. Cosmos DB)
Vem är du?
Du är en riktig team-player som antagligen gillar att umgås mycket med dina kollegor. För att lyckas på Accigo är det viktigt att du är kommunikativ, nyfiken och prestigelös.
Du är en kreativ problemlösare som vågar gå utanför din ""comfort zone"" och testa nya tankar, perspektiv och tekniker. Sista men inte minst strävar du alltid efter att gör ditt bästa i alla lägen.
Vårt team, här är det högt i taket!
Vårt affärsområde som vi internt kallar Custom Development & Integration är ett team på cirka 12 medarbetare, vart av 10 är utvecklare, en säljare och en affärsledare. Vi alla bidrar på det sätt vi kan för att säkerställa att alla har förutsättningar att få växa utifrån sina egna ambitioner.
För oss är laganda och glädje jätteviktigt och vi ser därför till att hitta på roliga aktiviteter med teamet både på och utanför arbetstid.
Det ska vara kul att jobba och alla ska ha möjlighet att utvecklas i linje med sin egen ambition. Det innebär att vi arbetar med många utmanande och spännande projekt i ett lagom tempo. Hos oss är det bara din egen ambition och lust som sätter gränsen för hur mycket du kan utvecklas!
Nyfiken? Vi svarar gärna på frågor, eller berättar mer om oss över en kaffe - du kan enkelt komma i kontakt med oss: elin.yamada@accigo.se",https://se.indeed.com/viewjob?from=appsharedroid&jk=4f83eec6bd22e472
Webbutvecklare CMS med säkerhetstänk,Avantime,StockholmDistans,"Vi är Avantime Group, en digital fullservicepartner som brinner för digital utveckling och att hjälpa våra kunder att bli redo för framtiden. Detta gör vi genom att matcha den allra senaste tekniken med affärstrender och kundbehov. Vill du skapa framtiden tillsammans med oss?
På Avantime får du möjligheten att arbeta med fantastiska kunder, de senaste teknikerna och sätta din kreativitet på sin absoluta spets. Vi ger dig vägledning och de verktyg du behöver för att utvecklas och lyckas. Tillsammans skapar vi Passion for the future!
Vi expanderar ytterligare och vi vill nu hitta en senior webbutvecklare med djup kunskap inom CMS till vårt teknik team. Har du även kunskap inom säkerhet runt IT är det optimalt. Välkommen på vår resa framåt och ansök redan idag då urval sker löpande.
Om tjänsten
Hos Avantime får du möjlighet att jobba med den senaste tekniken, i spännande projekt tillsammans med kreativa, kompetenta och framförallt trevliga samt stöttande kollegor. Allt jobb vi gör sker inhouse och vi jobbar ihop som ett lag. Tjänsten innebär jobb med alla delar inom systemutveckling.
Vi söker dig som är webbutvecklare med flera års erfarenhet. Kanske är du idag en fullstack utvecklare eller strävar efter att bli det!
Krav

Jobbat som webbutvecklare i åtminstone 3-5 år.
Erfarenhet av Optimizely(EpiServer) CMS.

Extra meriterande:

Några års erfarenhet inom IT-säkerhet
Kunskap i Microsofts säkerhetsprodukter och/eller motsvarande inom AWS.
Certifierad i Optimizely(EpiServer)
Erfarenhet av molntjänster som Azure och/eller AWS.

Önskvärt och meriterande

Utvecklat inom något frontend ramverk ex React, Angular eller Vue
Jobbat med C# utveckling.
Svenska och Engelska behärskar du i både tal och skrift

Avantime söker dig som är nyfiken, handlingskraftig och med ett äkta intresse för framtidens trender inom teknik. Därtill hoppas vi att du har massor av humor, tycker om att dela med dig av dina idéer och trivs i en föränderlig miljö.
Samarbete och laganda är centrala värderingar hos oss vilket du givetvis bidrar till genom engagemang och kunskapsutbyte med dina kollegor. Du har en positiv energi och tar dig an utmaningar med inställningen att allt går att lösa. Dina personliga egenskaper värderas oerhört högt!
Vi erbjuder

Vi sitter idag i centrala Luleå/Örebro/Stockholm. Allt jobb sker inhouse på kontoret eller från ditt hem.
Att ha tekniskt utmanande och intressanta jobb är något som verkligen prioriteras. De ska kännas roligt att gå till jobbet varje dag. Vi vill att du ska växa och ta nästa steg med oss.
Vi värderar hälsa högt så varje anställd har ett friskvårdsbidrag på 5000kr. Vi anordnar även olika aktiviteter kopplat till att öka varje anställds fysiska aktivitet.
Arbetstiden är flexibel utifrån varje medarbetares vardag, anpassat emot eventuella möten och deadlines.
Hos oss gäller en platt organisation där allas åsikter är viktiga och respekteras.
Varje fredag har vi något vi kallar för kreativa timmen. Där du får testa och utvärdera någon teknik du tycker är intressant.
Onsdagar äter vi alltid frukost ihop!
Vi har kollektivavtal och marknadsmässiga löner.
Se vår teamsida: https://avantime.se/team/devtech/
Avdelningar
Development
Roll
Systemutvecklare
Platser
Luleå, Örebro, Stockholm
Distansarbete
Hybrid",https://se.indeed.com/viewjob?from=appsharedroid&jk=03cdadad98dda332
Webbutvecklare i frontend till eRate!,Academic Work,Göteborg,"
  Vi söker dig som vill blanda möjligheten att själv utvecklas samtidigt som du blir en viktig del i eRates framtid! Här får du ta egna beslut, stöttning av seniora kollegor och en bra chef - läs mer nedan! 
  Om tjänsten 
  
   eRates affärssystem är kärnan i många av deras kunders verksamheter. Kunderna är mindre mobiloperatörer i bland annat Sverige, Norge, Danmark och Luxemburg som säljer mobil-eller telefoniabbonemang. Kundernas abonnemang, SIM-kort, nummer med mera lagras och hanteras i eRates affärssystem. I rollen som webbutvecklare kommer du stegvis anpassa plattformen för att vara mer molnbaserad, vilket beskrivs närmre längre ner. 
    eRate är ett norskt företag som grundades 2005 och som växer inom och utanför Skandinavien. I Göteborg är kontoret beläget i fräscha lokaler och utgör den svenska filialen i koncernen. På kontoret sitter i vanliga tider 13 kollegor där de flesta är utvecklare eller arbetar inom försäljning. Flera har varit med och utvecklat systemet från scratch. eRate ingår sedan en kort tid tillbaka i Telavox-koncernen som tidigare blivit utnämnda till årets karriärföretag, vilket bådar gott för framtiden! 
    eRate har ett långsiktigt behov och söker dig som ser dig själv axla rollen över en lång tid. Det finns goda möjligheter att bredda rollen och ta större ansvar på sikt. Du kommer initialt vara konsult genom Academic Work men på sikt finns mycket goda möjligheter att bli anställd på eRate förutsatt att alla parter är nöjda med samarbetet. 
    Du erbjuds 
   
    Att arbeta i ett mindre bolag nära produkten, där du får en central roll i den långsiktiga utvecklingen av eRates plattform. 
    Att bli en del av ett bolag med en internationell kundkrets. 
    Som konsult för Academic Work erbjuder vi stora möjligheter för dig att växa professionellt, bygga ditt nätverk och skapa värdefulla kontakter för framtiden. Läs mer om vårt konsulterbjudande 
   
  
  Arbetsuppgifter 
  
   eRate har i många år vidareutvecklat en java-baserad plattform för abonnemangs- och operatörsinformation åt deras kunder. Nästa steg är att vidareutveckla webbaserade GUIn och det är där du kommer in! Som webbutvecklare hos eRate kommer du utgöra en central del i vidareutvecklingen och implementeringen av just dessa GUIn och vara med i uppbyggnaden av hur produkten kommer se ut framåt. 
    Första tiden förväntas du leta mycket stöd hos dina kollegor som alla är väldigt duktiga utvecklare, men på sikt lär du bli kontorets expert i området. Det här är en långsiktig roll där du kommer ha stora möjligheter att växa. Den grundläggande strukturen är redan satt, där fokus kommer ligga i Java, TypeScript och React. Självklart kanske rätt person inte har allt det med sig, så läs gärna kraven nedan! 
   
  Vi söker dig som 
  
   
    Har en kandidatexamen inom relevant område 
    Har ett brinnande intresse för programmering och applikationsutveckling samt har som mål att bli en Full Stack utvecklare 
    Har goda kunskaper i JavaScript, HTML, CSS 
    Har kunskaper om Web Service APIer, i första hand REST. 
    Har goda kunskaper i React, eller något motsvarande och är villig att lära dig React! 
    Är obehindrad på både engelska och svenska i tal och skrift då båda språken används dagligen. 
    
   Det är meriterande om du även har kunskaper i TypeScript, Java, SQL och Git, men det viktigaste är att du har en vilja att lära dig! 
    Som person är du: 
    
    Problemlösande 
    Samarbetsförmåga 
    Ansvarstagande 
   
   Övrig information 
   
    Start: Enligt överenskommelse 
    Omfattning: Heltid, långsiktigt. 
    Placering: Göteborg, Södra Gubberogatan. 
    Rekryteringsprocessen hanteras av Academic Work och eRates önskemål är att alla frågor rörande tjänsten hanteras av Academic Work. 
    
   Vi går igenom urvalet löpande och annonsen kan stängas ner innan tjänsten är tillsatt om vi gått över till urvals- och intervjufasen. 
   
  Information om företaget 
  
   Läs mer om eRate på derashemsida!
  
 ",https://se.indeed.com/viewjob?from=appsharedroid&jk=6e76076a892146a9
Webbutvecklare Javascript,24HR Malmö AB,211 39 Malmö,"Webbutvecklare Javascript och Node.js
Vi söker nu en erfaren webbutvecklare med fokus på Javascript, Node.js och React.
Vi är ett tajt gäng med 20 specialister inom bl.a. konceptutveckling, design och inte minst webbutveckling. I arbetet är vi organiserade i mindre kundteam där tätt samarbete, agil metodik, och hög servicenivå är viktiga faktorer. Tillsammans skapar vi riktigt vassa lösningar och har kul på vägen.
Mellan våra utmanande kundprojekt gillar vi att testa nya grejer som vi eventuellt kan använda i framtiden. Att ligga långt fram i teknikutvecklingen på webben är mycket viktigt för oss.
Vad vi söker
Som webbutvecklare hos oss jobbar du med att ta fram attraktiva och tekniskt utmanande lösningar i nära dialog med kunden.
För att passa in optimalt i den här rollen så behöver du:
Ha erfarenhet av att jobba som webbutvecklare
Kunna en rejäl dos Javascript,
Kunna Node.js, eftersom vår största backendplatform oftast blir baserat på node.js.
React och gärna redux
HMTL/CSS så klart
Helst trivas med både frontend- och backend-utveckling.
Erfarenhet av att koppla sig mot APIer eller tom skapa APIer (API-first är en viktig del av vår filosofi).
Extra meriterande är det om du också har:
Jobbat med WordPress / PHP
Gillar Headless (eller API-First)
Konfigurerat miljöer i AWS
Jobbat med Docker / Kubernetes
Gillar microservices
Har skapat och konsumerat APIer i REST / GraphQL.
Alla dessa saker tillhör vår vardag och vi håller ständigt utkik efter nya alternativ.
Är du en kreativ, omtänksam och möjlig webbutvecklare med passion för internet? Vill du dessutom arbeta med andra som är lika passionerade, och som gärna delar med sig av sin kompetens på våra notoriska fredagsfrukostar? Hör av dig till oss!
Kontakta Mats Byback på mail mats.byback@24hr.se eller ring 070 444 93 94
Vill du veta mer om oss kan du kolla vår instagram, lyssna på vår podd, eller kolla på några av våra youtubefilmer.",https://se.indeed.com/viewjob?from=appsharedroid&jk=b2771343c985c85f
Webbutvecklare med erfarenhet inom ASP.NET/.NET Core,ted&gustaf,112 26 StockholmDistans,"Vilka är vi
ted&gustaf startades 2010 för att skapa en digital fullservicebyrå med fokus på kvalité, innovation och personlig utveckling. Medvetet har vi bibehållit en mindre bolagsstorlek för att prioritera lagkänsla och gemenskap i ett team där kvalitet går före kvantitet.
Vi hjälper företag att lyckas med digitala satsningar och det gör vi genom att vara experter på webbteknik, digital strategi, ux, design och analys.
Vi har startat en tillväxtresa och söker nu nya kollegor som vill vidareutveckla sig själva, tekniken och våra kunder. Vi har en snabbt förändrande och spännande tid framför oss och hoppas att du vill vara med.
Vad gör våra webbutvecklare
Som webbutvecklare hos ted&gustaf har du mycket frihet att skapa din egen roll och arbete. Det viktigaste är att vi tillsammans förverkligar våra kunders affärsidéer genom att på ett innovativt sätt undanröja tekniska hinder. Vi jobbar med alltifrån databaslagret ända fram till finjusteringar i SASS, så oavsett var i stacken du känner dig bekväm så finns det möjligheter att bidra och utvecklas.
Som en av våra webbutvecklare kommer du:
Skriva en lättläst, testbar och välstrukturerad kod
Skapa en förståelse för kundens behov tillsammans med dina teammedlemmar
Jobba brett med alltifrån arkitektur, utveckling och testning till infrastruktur och deployment
Bidra till teamet och organisationen genom kunskapsdelning och feedback
Aktivt ta till dig nya tekniker och arbetssätt
Vår techstack varierar sig beroende på vilken kund vi arbetar med men kan typiskt innehålla:
ASP.NET/.NET Core/Node.js
TypeScript/SASS/Webpack
HTML5/CSS3
React/Angular/Aurelia
Azure
SQL Server/Cosmos DB
Deployment (AppVeyor, Octopus, TeamCity, Jenkins)
Vem är du
Du tycker om att driva ditt eget arbete och projekt framåt samtidigt som du förstår vikten av att vara lyhörd för kund och teammedlemmar. Du förstår vikten av att arbeta effektivt samt att hela tiden söka ny kunskap för att hitta nya kreativa lösningar.
Har du dessutom erfarenhet av att arbeta med E-handelsplattformar, CMS-utveckling (t.ex med Episerver eller Umbraco), VR/3D-rendering i webbläsare eller Headless CMS är det ett klart plus.
Vad tänker du?
Ifall du vill vara en del av ett innovativt, ständigt utvecklandes team som ser kodande som ett hantverk, skicka oss dina kontaktuppgifter genom knappen nedan så tar vi det därifrån!",https://se.indeed.com/viewjob?from=appsharedroid&jk=897ea58f04e6847f
Webbutvecklare med fokus på frontend,ted&gustaf,112 26 StockholmDistans,"
  Vilka är vi
   Ted & Gustaf startades 2010 för att skapa en digital byrå med fokus på kvalitet, innovation, stolthet över hantverket och personlig utveckling. Medvetet har vi bibehållit en mindre bolagsstorlek för att prioritera lagkänsla och gemenskap i ett team där kvalitet går före kvantitet.
   Vi hjälper företag att lyckas med digitala satsningar. Det gör vi genom att vara experter på system- och webbteknik, digital strategi, redaktörsarbete och användarupplevelse.
   Vi utvecklar en byrå med förmåga att omvandla diffusa idéer till konkreta digitala lanseringar. Vi kan lyckas där ingen annan kan. Vi söker nu nya kollegor som vill vidareutveckla sig själva, tekniken och våra kunder. Vi har en snabbt förändrande och spännande tid framför oss!
  
   Vad kommer du göra
   Som webbutvecklare hos Ted och Gustaf har du mycket frihet att skapa din egen roll och arbete. Det viktigaste är att vi tillsammans förverkligar våra kunders affärsidéer genom att på ett innovativt sätt undanröja tekniska hinder. Som webbutvecklare med fokus på frontend jobbar du i nära samarbete med vårt designteam samt övriga webbutvecklare för att skapa bästa möjliga upplevelse för användarna.
   Som en av våra webbutvecklare kommer du:
   
   Skriva en lättläst, testbar och välstrukturerad kod 
   Skapa en förståelse för kundens behov tillsammans med dina teammedlemmar 
   Jobba brett med alltifrån utveckling och testning till design med inslag av UX/UI 
   Bidra till teamet och organisationen genom kunskapsdelning och feedback 
   Aktivt ta till dig nya tekniker och arbetssätt 
  
  Vår techstack varierar sig beroende på vilken kund vi arbetar med men kan typiskt innehålla:
   
   TypeScript/SASS/Webpack 
   React/Angular/Aurelia 
   ASP.NET/.NET Core/Node.js 
   Azure 
   SQL Server/Cosmos DB
  
   
  
   
  Vem är du
   Du beskriver dig själv som en kreativ person och är driven och passionerad i ditt arbete att utveckla de bästa tekniska lösningarna. Du är trygg i din kompetens och orädd för att komma med egna förslag och initiativ för att kundens lösningar ska bli så bra som möjligt. Du tycker om att driva ditt eget arbete och projekt framåt samtidigt som du förstår vikten av att vara lyhörd för kund och teammedlemmar.
  
   Vad tänker du?
   Ifall du vill vara en del av ett innovativt, ständigt utvecklandes team som ser kodande som ett hantverk snarare än bara ett jobb samt vill hjälpa till att förverkliga de kundprojekt andra byråer inte klarar av, skicka oss dina kontaktuppgifter genom knappen nedan så tar vi det därifrån!
 ",https://se.indeed.com/viewjob?from=appsharedroid&jk=ece08475744e1175
Webbutvecklare med fokus på React,Edument,252 20 HelsingborgDistans,"På Edument går vi vår egen väg och tror på individerna i företaget. Vår kompetens och strävan efter ny kunskap är det som utmärker oss. Som en del i vårt techteam kommer du få uppleva vilka möjligheter det finns för din personliga utveckling. Vi investerar i innovation, utveckling och människor. Genom Eduments tre affärsområden fokuserar vi idag på systemutveckling, utbildning och startups, men vem vet vad vi gör om fem år.
Vi söker dig
Vi söker dig som är duktig på JavaScript och React. Erfarenhet av Node, Git och Jira är också bra att ha. Du bör ha jobbat minst 3 år och ha erfarenhet av konsultvärlden.
Vem passar i rollen?
Du gillar att skriva bra kod och vill ha utmaningar där problemlösning är i fokus. Du är nyfiken, söker ständigt ny kunskap och delar prestigelöst med dig av det du kan.
Du blir en viktig del av Edument
Du blir en del av en liten organisation där vi alla tar mycket ansvar. Du styr själv stora delar av din arbetsdag och har stor möjlighet att påverka hur vi utvecklar produkter på Edument.
Vill du bli en del av vårt team? Sök idag!
För mer information om Edument och tjänsten, kontakta bjorn(@)edument.se eller surfa in på edument.se.",https://se.indeed.com/viewjob?from=appsharedroid&jk=36c8ae69bf3d3034
